claim_id,velocity_kmh,device_reuse_count,weather_match,claim_hour,claims_this_week,label
CLM04483,4.49,1,1,11,3,0
CLM04484,12.33,1,1,19,2,0
CLM04485,40.38,1,1,20,0,0
CLM04486,34.49,1,1,12,4,0
CLM04487,14.19,1,1,12,0,0
CLM04488,34.4,2,0,0,3,1
CLM04489,249.82,1,0,9,2,1
CLM04490,2.22,2,1,21,1,0
CLM04491,27.25,1,1,15,1,0
CLM04492,199.96,2,1,22,5,1
CLM04493,26.58,1,0,16,4,0
CLM04494,1.87,1,1,13,1,0
CLM04495,34.09,1,0,20,2,0
CLM04496,115.99,3,0,2,11,1
CLM04497,29.95,2,1,17,4,0
CLM04498,16.17,1,1,12,2,0
CLM04499,31.98,1,1,12,0,0
CLM04500,11.98,1,1,12,2,0
CLM04501,9.75,1,1,18,0,0
CLM04502,17.63,1,1,18,0,0
CLM04503,24.0,1,1,19,1,0
CLM04504,44.5,1,1,13,4,0
CLM04505,39.64,1,1,12,1,0
CLM04506,12.31,1,1,7,0,0
CLM04507,29.48,1,1,21,0,0
CLM04508,11.8,5,0,18,8,1
CLM04509,8.33,1,1,8,0,0
CLM04510,27.65,1,1,14,1,0
CLM04511,9.04,1,1,16,3,0
CLM04512,65.55,2,0,5,4,1
CLM04513,0.96,1,1,8,2,0
CLM04514,18.01,2,1,8,3,0
CLM04515,39.16,1,1,18,0,0
CLM04516,20.84,4,1,13,4,1
CLM04517,19.15,1,1,10,1,0
CLM04518,39.87,1,1,15,2,0
CLM04519,43.42,1,0,10,3,0
CLM04520,40.5,1,0,13,3,0
CLM04521,35.79,2,0,15,4,1
CLM04522,33.84,1,1,15,4,0
CLM04523,28.07,1,1,20,0,0
CLM04524,38.63,1,1,7,0,0
CLM04525,22.25,1,1,16,1,0
CLM04526,203.28,2,1,8,3,1
CLM04527,8.76,2,0,13,3,1
CLM04528,22.54,1,1,7,1,0
CLM04529,13.2,1,1,19,1,0
CLM04530,25.55,1,1,13,4,0
CLM04531,31.77,1,1,7,4,0
CLM04532,22.54,1,1,22,2,0
CLM04533,12.53,5,0,1,6,1
CLM04534,3.49,1,1,22,3,0
CLM04535,13.21,1,0,15,2,0
CLM04536,2.31,1,1,21,2,0
CLM04537,11.54,1,1,19,1,0
CLM04538,41.61,2,1,18,2,0
CLM04539,3.92,1,1,8,0,0
CLM04540,27.83,1,0,0,5,1
CLM04541,1.85,1,1,19,0,0
CLM04542,10.63,1,1,8,2,0
CLM04543,10.26,1,1,20,4,0
CLM04544,9.51,1,1,13,0,0
CLM04545,21.2,1,0,11,1,0
CLM04546,18.93,2,1,15,0,0
CLM04547,34.7,1,1,20,2,0
CLM04548,34.2,1,1,8,3,0
CLM04549,9.24,1,1,12,4,0
CLM04550,39.08,1,1,19,0,0
CLM04551,14.17,3,1,7,2,0
CLM04552,6.25,1,1,15,4,0
CLM04553,31.51,1,1,21,0,0
CLM04554,9.27,1,1,19,1,0
CLM04555,43.3,2,1,13,4,0
CLM04556,34.5,1,1,12,3,0
CLM04557,234.53,1,0,14,1,1
CLM04558,41.15,1,1,16,4,0
CLM04559,18.24,1,1,14,0,0
CLM04560,10.68,1,1,7,0,0
CLM04561,34.88,1,1,7,3,0
CLM04562,2.86,1,1,13,0,0
CLM04563,44.83,1,0,15,1,0
CLM04564,23.07,1,1,14,0,0
CLM04565,35.23,1,1,9,3,0
CLM04566,5.02,1,1,7,3,0
CLM04567,42.92,1,1,10,2,0
CLM04568,23.75,2,1,8,0,0
CLM04569,38.29,2,1,11,4,0
CLM04570,286.69,1,0,15,1,1
CLM04571,43.98,1,1,21,0,0
CLM04572,23.09,1,1,9,3,0
CLM04573,116.43,2,0,20,3,1
CLM04574,37.91,1,0,7,3,0
CLM04575,23.18,2,0,18,2,1
CLM04576,21.01,1,1,7,3,0
CLM04577,30.84,1,1,19,0,0
CLM04578,15.68,1,0,17,1,1
CLM04579,37.83,1,1,8,1,0
CLM04580,18.96,1,1,15,2,0
CLM04581,36.14,1,1,15,2,0
CLM04582,30.62,2,1,9,1,0
CLM04583,106.74,3,0,2,6,1
CLM04584,16.83,1,1,9,1,0
CLM04585,20.63,1,1,15,4,0
CLM04586,37.03,2,1,19,3,0
CLM04587,70.56,5,0,2,6,1
CLM04588,40.11,1,1,14,3,0
CLM04589,33.93,1,1,18,2,0
CLM04590,43.69,2,1,15,4,0
CLM04591,5.35,2,1,22,1,0
CLM04592,12.44,1,1,13,1,0
CLM04593,1.73,1,1,20,2,0
CLM04594,5.82,1,1,22,1,0
CLM04595,136.45,2,0,5,4,1
CLM04596,5.8,1,1,21,4,0
CLM04597,7.96,2,1,11,4,0
CLM04598,27.14,2,1,13,2,0
CLM04599,33.07,2,1,21,3,0
CLM04600,8.43,2,1,16,0,0
CLM04601,23.63,1,0,15,4,0
CLM04602,4.3,1,1,13,4,0
CLM04603,78.17,2,0,0,5,1
CLM04604,2.24,3,1,19,1,0
CLM04605,32.6,2,0,16,1,0
CLM04606,39.18,1,1,13,2,0
CLM04607,258.54,2,1,4,6,1
CLM04608,21.15,1,1,20,2,0
CLM04609,17.27,1,1,11,2,0
CLM04610,14.83,2,1,8,4,0
CLM04611,15.16,1,1,22,3,0
CLM04612,42.41,1,0,19,1,0
CLM04613,25.58,3,1,8,2,0
CLM04614,5.93,1,1,18,1,0
CLM04615,0.13,1,1,20,4,0
CLM04616,21.61,1,1,16,0,0
CLM04617,35.79,1,1,12,2,0
CLM04618,3.26,1,1,17,3,0
CLM04619,187.84,1,0,2,4,1
CLM04620,15.73,1,1,12,0,0
CLM04621,27.99,7,0,18,6,1
CLM04622,8.7,1,1,12,2,0
CLM04623,13.97,1,1,7,2,0
CLM04624,1.16,1,1,11,1,0
CLM04625,2.96,2,1,22,3,0
CLM04626,34.98,1,1,8,4,0
CLM04627,43.87,1,1,12,4,0
CLM04628,3.53,1,1,15,0,0
CLM04629,3.3,1,1,18,2,0
CLM04630,3.56,1,1,21,2,0
CLM04631,36.03,1,1,10,3,0
CLM04632,18.91,1,0,9,1,1
CLM04633,40.15,1,1,17,2,0
CLM04634,0.83,4,0,5,4,1
CLM04635,1.09,1,1,12,0,0
CLM04636,16.73,1,1,15,0,0
CLM04637,24.04,1,1,12,4,0
CLM04638,4.07,2,1,20,4,0
CLM04639,9.17,1,1,11,1,0
CLM04640,296.8,2,1,0,5,1
CLM04641,40.5,1,1,22,0,0
CLM04642,43.42,1,0,8,4,0
CLM04643,100.09,2,0,4,8,1
CLM04644,3.55,1,1,11,3,0
CLM04645,4.33,1,1,8,2,0
CLM04646,8.39,3,0,19,9,1
CLM04647,105.91,3,0,1,4,1
CLM04648,27.03,1,1,22,2,0
CLM04649,12.53,1,1,8,4,0
CLM04650,30.55,1,1,13,0,0
CLM04651,2.86,1,1,17,1,0
CLM04652,18.96,1,1,20,1,0
CLM04653,8.09,1,1,19,0,0
CLM04654,43.93,1,1,16,0,0
CLM04655,22.22,2,0,0,2,1
CLM04656,23.26,1,0,8,3,0
CLM04657,17.83,1,1,18,0,0
CLM04658,25.64,2,0,8,1,1
CLM04659,26.45,1,1,8,4,0
CLM04660,257.21,1,0,4,3,1
CLM04661,13.56,1,0,14,3,1
CLM04662,31.33,1,1,12,3,0
CLM04663,21.34,1,0,4,4,1
CLM04664,36.66,1,1,17,2,0
CLM04665,44.17,1,1,17,2,0
CLM04666,43.32,1,1,17,1,0
CLM04667,5.6,1,1,19,2,0
CLM04668,23.82,1,1,16,2,0
CLM04669,18.28,2,1,18,1,0
CLM04670,2.09,2,0,12,1,1
CLM04671,36.52,1,1,11,2,0
CLM04672,1.37,1,1,11,3,0
CLM04673,18.27,1,1,9,2,0
CLM04674,1.22,1,1,7,0,0
CLM04675,30.57,1,1,22,0,0
CLM04676,2.43,1,1,18,1,0
CLM04677,9.41,7,1,9,10,1
CLM04678,2.55,1,1,18,1,0
CLM04679,98.61,5,0,4,4,1
CLM04680,20.71,1,1,19,3,0
CLM04681,42.15,1,1,13,3,0
CLM04682,39.83,1,1,17,4,0
CLM04683,28.22,1,1,7,2,0
CLM04684,2.21,1,1,22,3,0
CLM04685,3.99,1,1,10,4,0
CLM04686,1.15,1,1,13,1,0
CLM04687,6.46,1,1,13,1,0
CLM04688,44.92,1,1,12,4,0
CLM04689,14.5,1,1,21,3,0
CLM04690,26.72,1,1,22,1,0
CLM04691,31.91,1,1,17,1,0
CLM04692,120.12,1,1,22,1,1
CLM04693,9.12,1,0,16,3,1
CLM04694,9.56,1,1,11,4,0
CLM04695,13.26,2,0,2,3,1
CLM04696,31.05,1,1,21,2,0
CLM04697,31.04,1,1,14,0,0
CLM04698,77.53,4,0,1,7,1
CLM04699,8.29,1,0,11,1,0
CLM04700,21.03,1,0,20,4,0
CLM04701,1.52,1,0,22,0,0
CLM04702,19.93,1,1,14,3,0
CLM04703,15.08,1,1,16,1,0
CLM04704,3.82,1,1,16,0,0
CLM04705,0.74,2,0,15,3,1
CLM04706,19.26,1,1,7,3,0
CLM04707,0.62,1,1,13,4,0
CLM04708,16.06,1,1,19,2,0
CLM04709,32.8,1,1,17,4,0
CLM04710,26.38,1,0,22,4,0
CLM04711,31.86,1,1,9,2,0
CLM04712,31.77,1,1,17,2,0
CLM04713,31.6,8,0,4,9,1
CLM04714,19.64,1,1,14,4,0
CLM04715,17.15,1,1,9,0,0
CLM04716,12.97,2,1,7,0,0
CLM04717,8.21,1,1,12,1,0
CLM04718,36.75,3,1,16,3,0
CLM04719,37.2,2,1,19,3,0
CLM04720,31.32,1,1,11,1,0
CLM04721,23.66,1,1,17,4,0
CLM04722,13.06,1,1,9,1,0
CLM04723,11.49,1,1,21,4,0
CLM04724,43.76,2,1,17,4,0
CLM04725,19.97,1,1,19,1,0
CLM04726,24.37,3,1,21,1,0
CLM04727,36.18,1,1,11,3,0
CLM04728,0.33,6,1,11,8,1
CLM04729,30.8,1,1,22,4,0
CLM04730,14.51,1,1,22,2,0
CLM04731,67.83,5,0,2,4,1
CLM04732,20.09,7,1,16,5,1
CLM04733,2.59,1,1,15,2,0
CLM04734,136.47,2,1,2,5,1
CLM04735,21.25,1,1,13,1,0
CLM04736,41.05,3,1,14,2,0
CLM04737,39.03,1,1,14,3,0
CLM04738,39.69,1,0,11,1,0
CLM04739,18.5,1,1,17,0,0
CLM04740,33.11,1,0,15,0,0
CLM04741,30.06,1,1,9,4,0
CLM04742,21.82,1,1,22,1,0
CLM04743,15.15,1,1,13,2,0
CLM04744,12.16,1,1,8,3,0
CLM04745,33.91,1,1,16,4,0
CLM04746,0.64,1,1,14,4,0
CLM04747,0.85,1,1,8,1,0
CLM04748,19.45,1,1,15,1,0
CLM04749,36.39,1,1,9,2,0
CLM04750,27.02,1,1,15,4,0
CLM04751,0.79,1,1,8,1,0
CLM04752,96.55,5,0,2,12,1
CLM04753,16.32,1,0,16,0,0
CLM04754,19.14,1,0,12,1,0
CLM04755,28.96,2,0,20,5,1
CLM04756,31.33,1,1,20,1,0
CLM04757,34.49,1,1,7,2,0
CLM04758,16.95,1,1,21,3,0
CLM04759,13.16,1,1,21,1,0
CLM04760,17.28,1,1,9,2,0
CLM04761,114.63,2,0,3,12,1
CLM04762,13.27,1,1,18,2,0
CLM04763,18.64,1,1,20,1,0
CLM04764,20.71,1,1,10,3,0
CLM04765,42.56,1,1,12,1,0
CLM04766,37.24,1,1,20,2,0
CLM04767,39.28,1,1,21,0,0
CLM04768,24.85,1,0,17,2,0
CLM04769,79.45,4,0,2,7,1
CLM04770,3.48,1,1,8,3,0
CLM04771,20.82,1,1,17,3,0
CLM04772,25.1,1,1,19,1,0
CLM04773,24.75,1,1,21,3,0
CLM04774,1.03,1,1,22,3,0
CLM04775,167.81,1,0,3,6,1
CLM04776,27.12,1,1,9,4,0
CLM04777,24.61,1,1,19,0,0
CLM04778,6.02,1,1,22,0,0
CLM04779,17.46,1,0,8,0,0
CLM04780,8.78,1,0,18,5,1
CLM04781,35.74,1,0,8,5,1
CLM04782,38.23,1,1,21,0,0
CLM04783,14.23,1,1,20,4,0
CLM04784,38.93,3,1,18,3,0
CLM04785,9.45,1,0,5,2,1
CLM04786,28.45,8,1,14,3,1
CLM04787,28.97,1,1,14,4,0
CLM04788,37.0,1,1,13,0,0
CLM04789,14.01,1,1,8,0,0
CLM04790,42.13,3,1,8,1,0
CLM04791,44.57,1,1,19,4,0
CLM04792,33.46,1,1,21,4,0
CLM04793,2.4,2,1,16,2,0
CLM04794,23.06,1,0,16,0,0
CLM04795,44.54,1,1,20,2,0
CLM04796,2.99,1,1,17,3,0
CLM04797,22.44,1,1,18,4,0
CLM04798,16.47,1,1,11,3,0
CLM04799,22.91,2,1,13,0,0
CLM04800,73.2,4,0,5,8,1
CLM04801,44.82,1,1,9,3,0
CLM04802,33.14,1,1,15,4,0
CLM04803,19.48,1,0,13,2,0
CLM04804,17.29,1,1,12,0,0
CLM04805,28.45,1,1,9,3,0
CLM04806,41.94,2,1,9,3,0
CLM04807,115.54,1,0,16,6,1
CLM04808,2.87,2,0,3,2,1
CLM04809,13.49,1,1,8,4,0
CLM04810,25.31,1,1,16,0,0
CLM04811,5.78,1,1,19,2,0
CLM04812,44.86,3,1,7,1,0
CLM04813,38.37,1,0,7,4,0
CLM04814,26.33,1,1,13,3,0
CLM04815,20.69,1,1,20,3,0
CLM04816,3.51,1,1,19,1,0
CLM04817,36.51,2,1,11,1,0
CLM04818,44.05,1,1,8,0,0
CLM04819,9.39,1,1,14,3,0
CLM04820,27.77,1,1,21,4,0
CLM04821,146.97,2,0,8,3,1
CLM04822,133.97,2,0,14,3,1
CLM04823,40.86,1,1,19,0,0
CLM04824,22.03,4,1,6,4,1
CLM04825,35.2,1,0,19,4,0
CLM04826,16.02,1,1,22,3,0
CLM04827,39.64,1,1,8,0,0
CLM04828,38.62,1,1,17,0,0
CLM04829,33.43,1,1,13,2,0
CLM04830,41.64,1,1,22,1,0
CLM04831,40.98,1,1,22,1,0
CLM04832,2.97,2,1,9,2,0
CLM04833,13.16,1,1,9,0,0
CLM04834,35.18,1,1,17,1,0
CLM04835,50.57,2,0,4,9,1
CLM04836,19.84,1,1,13,0,0
CLM04837,36.2,1,1,22,1,0
CLM04838,98.55,1,0,8,2,1
CLM04839,24.07,1,1,7,3,0
CLM04840,3.49,1,1,19,4,0
CLM04841,13.55,1,1,8,3,0
CLM04842,29.33,1,1,13,1,0
CLM04843,32.47,1,1,13,0,0
CLM04844,2.38,1,1,20,2,0
CLM04845,31.11,1,1,17,1,0
CLM04846,56.71,3,0,0,10,1
CLM04847,1.65,1,1,11,0,0
CLM04848,79.71,3,0,1,12,1
CLM04849,110.06,1,0,10,2,1
CLM04850,26.42,1,1,18,3,0
CLM04851,291.39,1,0,3,2,1
CLM04852,13.8,1,1,14,1,0
CLM04853,23.27,2,1,13,1,0
CLM04854,26.9,1,1,16,2,0
CLM04855,22.53,5,1,19,10,1
CLM04856,0.22,1,1,20,1,0
CLM04857,33.54,1,1,18,1,0
CLM04858,20.42,1,1,14,2,0
CLM04859,24.76,1,1,22,1,0
CLM04860,37.57,1,1,19,3,0
CLM04861,14.96,1,1,19,1,0
CLM04862,11.08,1,1,20,3,0
CLM04863,12.0,1,1,14,3,0
CLM04864,31.41,1,1,15,3,0
CLM04865,14.3,1,1,20,1,0
CLM04866,39.63,1,1,14,1,0
CLM04867,39.48,1,0,22,4,0
CLM04868,184.46,1,1,20,6,1
CLM04869,42.79,1,1,14,2,0
CLM04870,42.31,1,1,20,1,0
CLM04871,1.18,1,1,11,2,0
CLM04872,26.56,1,1,9,3,0
CLM04873,97.17,2,0,0,10,1
CLM04874,23.19,1,1,7,1,0
CLM04875,83.18,5,0,0,11,1
CLM04876,34.88,1,0,15,4,0
CLM04877,36.65,2,0,7,4,0
CLM04878,17.4,1,1,11,0,0
CLM04879,17.92,1,1,21,3,0
CLM04880,28.91,1,1,12,3,0
CLM04881,13.34,1,1,13,4,0
CLM04882,284.76,2,0,6,4,1
CLM04883,11.8,1,1,10,1,0
CLM04884,31.61,1,1,21,0,0
CLM04885,20.32,1,1,14,1,0
CLM04886,27.0,1,0,10,1,0
CLM04887,34.8,1,1,14,4,0
CLM04888,32.91,1,1,13,1,0
CLM04889,43.74,1,0,20,3,0
CLM04890,9.23,1,1,10,2,0
CLM04891,31.89,2,0,2,1,1
CLM04892,38.92,1,1,9,2,0
CLM04893,4.1,1,0,9,0,0
CLM04894,40.45,4,0,4,9,1
CLM04895,41.66,1,1,8,0,0
CLM04896,27.1,1,1,13,2,0
CLM04897,33.42,1,1,11,0,0
CLM04898,8.89,1,1,10,3,0
CLM04899,41.77,1,0,19,0,0
CLM04900,56.92,2,0,3,5,1
CLM04901,6.09,1,1,16,0,0
CLM04902,13.66,1,1,12,4,0
CLM04903,29.48,1,1,21,2,0
CLM04904,40.89,2,1,13,3,0
CLM04905,22.95,1,1,20,1,0
CLM04906,10.75,1,1,22,2,0
CLM04907,5.0,3,1,16,1,0
CLM04908,6.83,1,1,9,1,0
CLM04909,14.92,6,1,21,5,1
CLM04910,18.29,1,1,12,2,0
CLM04911,29.58,1,0,0,2,1
CLM04912,12.73,1,1,21,4,0
CLM04913,31.72,1,1,18,3,0
CLM04914,12.7,1,0,14,0,0
CLM04915,297.89,2,1,14,3,1
CLM04916,41.27,1,1,16,1,0
CLM04917,8.29,1,1,11,3,0
CLM04918,34.22,1,1,15,3,0
CLM04919,21.44,1,1,15,0,0
CLM04920,0.23,1,1,20,1,0
CLM04921,35.44,1,1,10,0,0
CLM04922,32.51,2,0,17,5,1
CLM04923,43.74,3,1,4,5,1
CLM04924,8.65,8,0,3,8,1
CLM04925,29.68,1,1,11,1,0
CLM04926,82.9,2,1,10,2,1
CLM04927,16.11,1,1,8,0,0
CLM04928,1.76,1,1,10,1,0
CLM04929,35.18,1,0,18,0,0
CLM04930,42.56,1,1,21,1,0
CLM04931,23.68,1,0,13,3,1
CLM04932,96.54,5,0,4,4,1
CLM04933,20.9,1,1,7,0,0
CLM04934,27.99,8,1,7,7,1
CLM04935,34.16,7,0,20,7,1
CLM04936,25.01,1,1,11,4,0
CLM04937,192.19,1,0,12,2,1
CLM04938,22.4,2,1,7,1,0
CLM04939,26.33,1,1,14,4,0
CLM04940,32.34,1,0,14,3,0
CLM04941,0.62,1,1,18,3,0
CLM04942,26.66,1,1,15,1,0
CLM04943,33.15,1,1,20,4,0
CLM04944,31.03,1,1,20,0,0
CLM04945,32.75,1,1,14,1,0
CLM04946,12.3,1,1,19,2,0
CLM04947,41.69,6,0,9,3,1
CLM04948,84.51,2,0,15,6,1
CLM04949,27.62,1,1,16,2,0
CLM04950,34.82,1,0,17,0,0
CLM04951,30.39,1,1,15,1,0
CLM04952,23.05,1,1,21,1,0
CLM04953,32.41,1,0,19,4,0
CLM04954,12.61,2,0,18,1,1
CLM04955,37.53,1,1,12,2,0
CLM04956,9.57,1,0,7,2,1
CLM04957,15.21,1,1,14,0,0
CLM04958,24.2,1,1,14,0,0
CLM04959,41.02,1,1,12,4,0
CLM04960,19.92,1,1,12,4,0
CLM04961,146.45,2,1,17,2,1
CLM04962,16.16,1,1,19,3,0
CLM04963,21.37,3,1,14,1,0
CLM04964,33.82,3,1,14,4,0
CLM04965,196.96,2,0,5,2,1
CLM04966,208.71,1,0,20,2,1
CLM04967,27.85,1,1,8,0,0
CLM04968,235.92,2,1,3,4,1
CLM04969,76.36,4,0,5,11,1
CLM04970,74.77,4,0,0,11,1
CLM04971,27.97,2,1,16,2,0
CLM04972,43.98,1,1,19,3,0
CLM04973,35.18,1,1,19,2,0
CLM04974,12.96,1,1,10,4,0
CLM04975,34.06,1,1,10,0,0
CLM04976,43.83,1,1,20,2,0
CLM04977,183.6,2,0,4,1,1
CLM04978,7.21,1,1,17,3,0
CLM04979,18.31,1,1,8,1,0
CLM04980,105.05,2,1,0,4,1
CLM04981,21.5,1,1,11,1,0
CLM04982,21.88,1,1,9,1,0
CLM04983,28.61,1,1,18,3,0
CLM04984,22.41,1,1,16,1,0
CLM04985,244.22,2,1,7,5,1
CLM04986,25.41,1,1,9,1,0
CLM04987,26.97,8,1,12,6,1
CLM04988,38.58,2,0,3,4,1
CLM04989,9.08,1,1,9,2,0
CLM04990,41.37,1,1,15,0,0
CLM04991,36.17,1,1,16,1,0
CLM04992,38.96,2,1,18,0,0
CLM04993,21.95,3,1,18,1,0
CLM04994,40.93,1,1,19,2,0
CLM04995,17.37,1,1,21,4,0
CLM04996,19.16,1,1,16,2,0
CLM04997,0.98,1,1,7,3,0
CLM04998,43.68,1,1,17,0,0
CLM04999,34.65,1,0,14,4,1
CLM05000,8.07,2,1,7,4,0
CLM05001,34.99,1,1,11,0,0
CLM05002,176.16,2,0,5,2,1
CLM05003,13.17,1,1,7,2,0
CLM05004,43.76,1,1,11,2,0
CLM05005,27.92,1,0,14,1,1
CLM05006,29.24,1,1,21,4,0
CLM05007,42.61,3,1,14,1,0
CLM05008,32.9,1,1,15,2,0
CLM05009,84.18,5,0,0,10,1
CLM05010,28.36,1,1,20,1,0
CLM05011,110.43,1,0,1,6,1
CLM05012,13.15,2,1,15,4,0
CLM05013,44.68,1,1,19,0,0
CLM05014,22.93,2,1,19,3,0
CLM05015,28.72,1,1,17,2,0
CLM05016,12.87,1,0,11,0,0
CLM05017,16.67,1,1,8,0,0
CLM05018,6.55,1,1,9,4,0
CLM05019,16.84,1,0,7,0,0
CLM05020,17.62,6,1,16,3,1
CLM05021,2.2,2,1,8,2,0
CLM05022,3.07,1,1,9,2,0
CLM05023,40.21,1,1,17,1,0
CLM05024,29.45,1,1,22,2,0
CLM05025,15.85,1,1,7,0,0
CLM05026,23.23,1,1,10,3,0
CLM05027,20.29,1,1,8,1,0
CLM05028,35.56,1,1,13,3,0
CLM05029,19.62,1,1,19,3,0
CLM05030,23.28,1,1,22,3,0
CLM05031,26.06,1,1,13,1,0
CLM05032,21.44,1,1,7,2,0
CLM05033,24.13,1,1,9,4,0
CLM05034,14.72,1,1,14,2,0
CLM05035,44.43,1,1,12,2,0
CLM05036,6.39,6,1,10,3,1
CLM05037,36.65,6,1,17,10,1
CLM05038,9.36,1,1,7,1,0
CLM05039,15.34,1,1,12,3,0
CLM05040,19.35,1,1,15,2,0
CLM05041,33.24,3,0,10,5,1
CLM05042,16.68,1,1,14,0,0
CLM05043,21.02,1,0,22,1,0
CLM05044,37.91,1,1,14,4,0
CLM05045,38.01,2,1,22,3,0
CLM05046,42.76,1,1,16,1,0
CLM05047,31.2,1,1,19,1,0
CLM05048,0.34,1,0,4,1,1
CLM05049,268.66,1,0,9,6,1
CLM05050,9.75,1,1,22,3,0
CLM05051,4.23,1,0,20,0,0
CLM05052,26.22,1,1,20,2,0
CLM05053,18.12,1,1,19,4,0
CLM05054,8.76,1,1,18,1,0
CLM05055,69.71,3,0,5,10,1
CLM05056,16.4,1,1,12,1,0
CLM05057,26.08,1,1,7,3,0
CLM05058,19.13,1,0,13,1,1
CLM05059,15.06,1,1,9,2,0
CLM05060,53.07,5,0,5,6,1
CLM05061,1.38,1,1,13,2,0
CLM05062,40.94,1,1,13,1,0
CLM05063,22.84,1,1,9,4,0
CLM05064,12.77,1,1,15,3,0
CLM05065,40.33,1,1,19,2,0
CLM05066,10.8,1,1,9,3,0
CLM05067,36.78,1,1,11,2,0
CLM05068,14.99,2,1,12,3,0
CLM05069,13.05,1,1,11,0,0
CLM05070,29.88,1,1,19,0,0
CLM05071,26.52,1,1,13,1,0
CLM05072,5.15,2,1,8,1,0
CLM05073,14.41,1,1,13,3,0
CLM05074,34.32,2,1,9,0,0
CLM05075,91.53,1,0,17,4,1
CLM05076,32.72,1,1,8,1,0
CLM05077,44.21,1,1,15,0,0
CLM05078,39.64,1,1,8,4,0
CLM05079,2.22,1,1,21,3,0
CLM05080,10.91,1,1,7,4,0
CLM05081,3.71,3,1,20,4,0
CLM05082,110.57,4,0,3,8,1
CLM05083,38.11,2,0,14,0,0
CLM05084,38.84,1,0,13,1,0
CLM05085,19.89,1,0,19,4,1
CLM05086,13.06,1,1,10,2,0
CLM05087,10.48,6,1,20,3,1
CLM05088,4.67,1,1,10,4,0
CLM05089,17.92,2,1,13,3,0
CLM05090,19.46,1,1,18,0,0
CLM05091,35.16,1,0,14,4,1
CLM05092,173.53,2,1,16,6,1
CLM05093,25.64,1,1,19,0,0
CLM05094,44.53,1,1,7,3,0
CLM05095,26.27,1,1,10,1,0
CLM05096,28.01,1,1,17,4,0
CLM05097,17.11,1,1,18,4,0
CLM05098,95.94,2,0,14,1,1
CLM05099,35.13,1,1,13,4,0
CLM05100,91.32,4,0,3,9,1
CLM05101,24.05,1,1,16,4,0
CLM05102,2.52,1,1,7,4,0
CLM05103,12.14,1,1,21,4,0
CLM05104,22.11,1,0,14,0,0
CLM05105,26.53,1,1,11,2,0
CLM05106,2.87,1,1,8,3,0
CLM05107,25.72,2,1,18,1,0
CLM05108,7.29,2,1,13,0,0
CLM05109,0.71,1,1,22,1,0
CLM05110,137.57,1,1,20,6,1
CLM05111,11.68,1,1,14,3,0
CLM05112,33.06,1,1,17,3,0
CLM05113,31.07,1,1,16,3,0
CLM05114,43.25,1,1,22,2,0
CLM05115,40.64,4,1,20,7,1
CLM05116,16.77,1,1,15,3,0
CLM05117,40.33,3,1,20,2,0
CLM05118,23.14,1,1,13,2,0
CLM05119,38.53,1,0,20,1,0
CLM05120,37.45,1,0,16,4,0
CLM05121,6.94,2,1,22,2,0
CLM05122,0.21,1,1,14,1,0
CLM05123,29.27,1,1,13,2,0
CLM05124,39.21,1,0,17,4,0
CLM05125,239.29,2,1,1,3,1
CLM05126,1.43,1,1,21,1,0
CLM05127,0.37,1,1,13,4,0
CLM05128,9.09,2,0,4,5,1
CLM05129,28.57,2,1,7,1,0
CLM05130,1.29,1,1,18,0,0
CLM05131,30.45,1,1,16,2,0
CLM05132,203.71,2,0,10,2,1
CLM05133,6.27,1,1,14,1,0
CLM05134,27.92,1,1,9,0,0
CLM05135,157.57,1,1,5,4,1
CLM05136,39.82,1,1,20,3,0
CLM05137,36.28,1,1,18,3,0
CLM05138,8.66,1,1,16,2,0
CLM05139,11.68,1,0,9,4,0
CLM05140,4.22,1,0,16,2,0
CLM05141,14.07,1,1,8,3,0
CLM05142,265.94,2,1,6,2,1
CLM05143,17.34,3,1,9,2,0
CLM05144,16.85,1,1,12,3,0
CLM05145,4.57,1,1,15,4,0
CLM05146,95.85,5,0,1,4,1
CLM05147,41.98,1,1,20,1,0
CLM05148,114.61,4,0,0,10,1
CLM05149,42.35,1,1,17,4,0
CLM05150,24.29,2,1,20,3,0
CLM05151,36.17,2,0,13,2,0
CLM05152,37.25,1,1,8,2,0
CLM05153,38.26,1,1,11,0,0
CLM05154,9.69,2,0,11,1,1
CLM05155,6.51,1,1,10,1,0
CLM05156,21.21,1,1,21,1,0
CLM05157,2.88,1,1,7,2,0
CLM05158,8.73,1,1,13,2,0
CLM05159,39.73,1,0,9,0,0
CLM05160,38.51,1,1,22,0,0
CLM05161,4.82,1,1,10,3,0
CLM05162,17.54,1,1,9,3,0
CLM05163,7.28,1,1,9,0,0
CLM05164,22.01,1,1,10,4,0
CLM05165,17.87,2,1,21,1,0
CLM05166,19.58,1,1,18,1,0
CLM05167,30.71,1,1,16,2,0
CLM05168,33.32,1,1,13,0,0
CLM05169,14.3,1,0,7,1,0
CLM05170,16.98,1,1,22,4,0
CLM05171,39.92,1,1,18,0,0
CLM05172,17.99,6,0,7,3,1
CLM05173,27.21,1,1,20,3,0
CLM05174,13.39,1,1,11,1,0
CLM05175,24.38,1,1,14,4,0
CLM05176,20.09,1,1,17,0,0
CLM05177,12.64,1,1,12,1,0
CLM05178,224.66,1,1,7,2,1
CLM05179,7.88,1,0,21,4,1
