claim_type,zone,hour_of_day,day_of_week,days_since_joining,claims_last_30_days,worker_age,claim_amount_inr,velocity_kmh,velocity_flag,device_accounts_today,device_flag,weather_matches_claim,weather_flag,actual_aqi,claimed_aqi_severe,actual_rainfall_mm,actual_temp_c,zone_claims_last_hour,mins_since_shift_start,photo_submitted,is_fraud,claim_type_enc,zone_enc
natural_disaster,Koramangala,1,5,94,2,19,3104.9,9.59,0,1,0,1,0,115,0,13.67,28.61,4,68.38,0,0,2,5
rain_damage,Marathahalli,11,3,538,1,29,896.53,2.36,0,1,0,0,1,31,0,31.72,26.38,1,125.99,1,0,4,6
natural_disaster,Hebbal,11,1,236,2,20,20878.45,253.87,1,1,0,0,1,60,0,6.36,24.71,3,0.42,0,1,2,2
extreme_heat,Marathahalli,3,2,505,0,27,762.66,19.62,0,1,0,1,0,97,0,13.13,41.06,2,74.94,1,0,0,6
flood,Marathahalli,7,1,514,1,18,4533.37,5.67,0,4,1,1,0,66,0,39.41,28.92,1,2.2,1,1,1,6
extreme_heat,Indiranagar,17,6,30,0,30,939.69,9.13,0,1,0,0,1,60,0,9.06,34.17,2,323.0,1,0,0,3
flood,Whitefield,11,4,47,2,23,5473.22,19.13,0,1,0,1,0,73,0,13.51,26.4,1,397.26,1,0,1,7
natural_disaster,Jayanagar,2,0,23,2,31,13620.54,113.08,1,5,1,1,0,117,0,0.69,17.29,2,2.25,1,1,2,4
flood,Electronic_City,13,1,454,0,31,3694.81,210.53,1,1,0,0,1,107,0,57.6,26.79,1,543.09,0,1,1,1
flood,Electronic_City,20,3,83,1,25,3529.49,17.31,0,3,1,1,0,100,0,53.38,21.28,8,539.12,0,1,1,1
flood,BTM_Layout,6,1,204,1,32,5454.16,0.58,0,1,0,1,0,51,0,31.62,27.1,4,85.89,1,0,1,0
rain_damage,Hebbal,9,1,255,2,28,2165.41,1.97,0,1,0,1,0,47,0,71.43,33.04,2,347.11,1,0,4,2
flood,Koramangala,8,1,26,1,31,4612.47,24.5,0,1,0,1,0,119,0,20.67,25.78,2,382.88,1,0,1,5
rain_damage,Jayanagar,10,1,37,1,42,1664.05,18.16,0,1,0,1,0,97,0,61.13,30.28,2,104.44,1,0,4,4
poor_aqi,Indiranagar,7,3,102,0,28,362.9,7.21,0,2,0,1,0,124,1,9.62,31.84,0,331.05,1,0,3,3
extreme_heat,Jayanagar,11,3,37,4,33,587.35,2.44,0,1,0,1,0,32,0,12.55,33.02,1,80.12,0,0,0,4
poor_aqi,Jayanagar,8,4,53,1,30,816.77,24.4,0,1,0,1,0,135,0,0.92,31.92,2,175.9,1,0,3,4
flood,Jayanagar,14,3,180,2,24,4894.34,16.76,0,1,0,1,0,81,0,10.92,27.53,4,48.57,1,0,1,4
extreme_heat,Hebbal,0,3,159,0,31,428.48,19.5,0,1,0,0,1,83,0,3.68,25.32,1,338.99,1,0,0,2
poor_aqi,Whitefield,3,1,546,3,27,520.89,10.27,0,1,0,1,0,52,1,0.95,19.78,2,226.3,1,0,3,7
flood,BTM_Layout,4,4,30,2,25,3816.42,9.29,0,1,0,1,0,59,0,13.63,23.91,4,109.58,1,0,1,0
poor_aqi,Hebbal,17,5,11,0,19,815.1,3.49,0,2,0,1,0,79,1,4.94,31.76,4,385.55,1,0,3,2
flood,BTM_Layout,13,6,10,1,30,9183.94,11.24,0,5,1,0,1,58,0,24.59,23.72,1,2.56,0,1,1,0
rain_damage,Marathahalli,1,6,64,3,28,1439.2,151.86,1,2,0,0,1,53,0,0.43,37.17,8,1.35,0,1,4,6
extreme_heat,Electronic_City,12,3,33,0,35,671.79,9.68,0,1,0,1,0,38,0,0.94,37.0,1,210.81,1,0,0,1
extreme_heat,Marathahalli,10,0,237,2,25,874.07,9.88,0,1,0,1,0,46,0,2.5,32.44,1,307.28,1,0,0,6
poor_aqi,Whitefield,2,1,96,0,36,309.84,10.48,0,2,0,1,0,87,0,10.28,28.88,1,37.8,1,0,3,7
rain_damage,Whitefield,14,6,305,6,23,1385.34,7.35,0,1,0,1,0,56,0,74.49,34.27,1,210.15,1,0,4,7
poor_aqi,BTM_Layout,6,0,310,0,33,568.27,8.08,0,1,0,1,0,83,0,5.04,30.39,3,268.61,1,0,3,0
extreme_heat,BTM_Layout,0,2,70,2,25,1102.51,13.42,0,1,0,1,0,59,0,1.13,35.45,3,310.76,1,0,0,0
extreme_heat,Jayanagar,14,2,7,0,27,904.33,17.4,0,1,0,1,0,98,0,13.01,38.61,2,118.59,1,0,0,4
poor_aqi,Whitefield,6,2,17,1,18,733.09,23.83,0,1,0,1,0,183,0,7.11,24.04,1,359.07,1,0,3,7
flood,Koramangala,19,4,19,0,25,2974.58,7.72,0,1,0,1,0,93,0,42.88,20.31,2,108.01,1,0,1,5
flood,Indiranagar,3,3,198,0,28,3750.42,121.94,1,4,1,0,1,36,0,56.56,18.77,11,0.72,1,1,1,3
rain_damage,Hebbal,7,3,170,2,37,1689.76,20.03,0,1,0,1,0,89,0,76.32,32.08,1,23.02,1,0,4,2
flood,BTM_Layout,3,2,255,1,29,2931.06,7.87,0,1,0,1,0,73,0,41.38,28.42,1,175.7,1,0,1,0
flood,Whitefield,20,4,239,1,23,4945.81,14.12,0,1,0,1,0,55,0,11.76,30.71,0,283.87,1,0,1,7
extreme_heat,Koramangala,13,2,105,1,33,906.26,18.07,0,1,0,1,0,73,0,0.5,34.63,1,47.8,0,0,0,5
flood,Indiranagar,2,6,53,0,35,3809.04,9.48,0,2,0,1,0,61,0,76.82,29.18,1,106.82,0,0,1,3
rain_damage,Whitefield,14,4,164,2,35,2187.53,24.52,0,1,0,1,0,83,0,27.31,22.05,2,268.91,1,0,4,7
natural_disaster,Koramangala,14,0,224,2,18,23493.12,2.73,0,1,0,1,0,41,0,5.53,29.12,2,499.29,0,1,2,5
flood,Jayanagar,7,0,162,0,27,3828.92,17.54,0,1,0,1,0,91,0,43.74,29.55,4,293.11,1,0,1,4
poor_aqi,Koramangala,8,0,72,2,35,539.23,20.98,0,1,0,1,0,95,0,13.67,34.85,1,265.59,1,0,3,5
rain_damage,Electronic_City,16,2,221,2,28,5712.89,153.06,1,4,1,0,1,100,0,70.4,30.19,1,2.14,1,1,4,1
extreme_heat,Koramangala,20,5,112,4,25,744.45,21.09,0,1,0,1,0,85,0,5.45,37.76,2,24.28,0,0,0,5
poor_aqi,Marathahalli,19,1,139,1,23,753.2,13.15,0,1,0,1,0,84,0,12.3,11.81,1,358.28,1,0,3,6
flood,Marathahalli,11,1,98,3,21,3190.48,15.59,0,1,0,1,0,66,0,29.63,28.3,4,247.83,0,0,1,6
poor_aqi,BTM_Layout,22,4,93,0,30,315.22,0.24,0,1,0,1,0,131,0,4.79,30.46,1,316.93,1,0,3,0
rain_damage,Jayanagar,22,5,125,4,31,1624.03,2.56,0,1,0,1,0,32,0,57.45,26.83,1,299.16,0,0,4,4
poor_aqi,Koramangala,21,4,243,1,27,695.77,9.66,0,2,0,1,0,56,0,0.54,24.26,1,315.0,1,0,3,5
flood,Indiranagar,19,0,193,3,36,6372.57,16.86,0,1,0,1,0,83,0,62.25,26.21,1,583.81,0,1,1,3
poor_aqi,Marathahalli,12,2,140,3,18,804.55,15.44,0,1,0,1,0,123,1,12.17,33.56,3,388.58,1,0,3,6
natural_disaster,Koramangala,17,5,170,3,34,3083.09,11.68,0,1,0,1,0,86,0,8.49,33.41,3,386.0,1,0,2,5
rain_damage,Electronic_City,13,2,127,3,30,1679.23,6.86,0,1,0,1,0,92,0,49.5,18.7,4,71.84,1,0,4,1
natural_disaster,Whitefield,12,6,98,2,28,3730.03,7.88,0,1,0,1,0,79,0,7.09,24.29,1,228.09,1,0,2,7
poor_aqi,Jayanagar,19,4,37,3,30,487.36,14.87,0,1,0,1,0,156,1,11.97,27.22,0,324.43,1,0,3,4
flood,Whitefield,14,1,59,2,37,5116.37,9.82,0,1,0,1,0,92,0,78.85,20.2,0,361.41,1,0,1,7
flood,BTM_Layout,10,3,389,0,26,4735.83,8.87,0,1,0,1,0,55,0,64.78,23.47,3,241.07,1,0,1,0
poor_aqi,Whitefield,4,0,44,2,37,515.44,100.71,1,2,0,1,0,117,1,3.52,31.26,0,1.9,0,1,3,7
extreme_heat,Marathahalli,12,0,432,1,20,997.86,4.25,0,1,0,1,0,30,0,8.94,30.01,3,76.86,1,0,0,6
natural_disaster,Whitefield,20,1,277,1,35,4055.29,23.01,0,1,0,1,0,98,0,1.02,16.58,3,115.28,1,0,2,7
natural_disaster,Koramangala,18,5,251,1,26,7094.39,16.56,0,1,0,1,0,64,0,9.35,34.94,0,27.51,1,0,2,5
flood,Whitefield,22,3,235,2,30,14253.48,217.99,1,2,0,0,1,78,0,24.6,24.9,5,2.64,1,1,1,7
flood,Koramangala,17,4,187,0,32,4644.48,0.76,0,1,0,1,0,104,0,33.0,29.12,2,49.38,0,0,1,5
extreme_heat,Whitefield,5,4,127,0,29,858.63,147.82,1,3,1,0,1,85,0,6.01,36.38,4,592.7,0,1,0,7
flood,Indiranagar,15,2,346,0,37,2425.73,12.22,0,1,0,1,0,58,0,27.32,21.81,6,132.97,1,0,1,3
extreme_heat,Hebbal,6,4,13,1,25,770.12,10.16,0,1,0,1,0,59,0,7.36,26.39,5,370.63,0,0,0,2
natural_disaster,Koramangala,22,1,25,0,28,3837.4,13.95,0,1,0,1,0,104,0,1.11,30.85,2,293.88,0,0,2,5
rain_damage,Jayanagar,1,0,466,3,27,1966.78,16.37,0,1,0,1,0,94,0,56.86,21.99,6,71.97,1,0,4,4
flood,Electronic_City,5,3,149,3,35,3054.65,5.25,0,1,0,1,0,66,0,27.27,28.46,1,241.09,1,0,1,1
extreme_heat,Koramangala,21,5,10,1,26,541.45,2.76,0,1,0,1,0,56,0,8.15,33.61,2,163.98,1,0,0,5
extreme_heat,Electronic_City,10,3,707,2,18,802.31,5.09,0,1,0,1,0,116,0,7.4,47.04,1,297.02,1,0,0,1
rain_damage,Electronic_City,15,6,24,1,28,778.76,8.1,0,1,0,1,0,60,0,25.23,21.53,1,168.64,1,0,4,1
natural_disaster,Marathahalli,9,6,219,1,32,3666.16,14.77,0,1,0,1,0,117,0,8.52,27.97,1,336.35,1,0,2,6
poor_aqi,BTM_Layout,11,1,233,2,34,818.84,0.64,0,1,0,1,0,51,0,6.68,27.17,2,343.78,1,0,3,0
poor_aqi,Electronic_City,6,5,25,2,36,319.31,17.24,0,1,0,1,0,119,0,5.81,25.07,2,121.32,1,0,3,1
rain_damage,Marathahalli,14,2,33,2,26,5703.23,1.61,0,4,1,0,1,105,0,5.33,24.91,3,0.92,0,1,4,6
poor_aqi,Marathahalli,4,0,780,1,28,738.21,10.34,0,1,0,1,0,158,0,4.05,30.84,3,194.27,1,0,3,6
flood,Hebbal,10,1,596,3,19,5815.38,15.89,0,1,0,0,1,58,0,26.25,24.61,1,26.37,1,0,1,2
rain_damage,Hebbal,15,4,457,2,24,1549.77,7.01,0,1,0,1,0,73,0,76.65,23.2,3,237.36,0,0,4,2
extreme_heat,Indiranagar,13,0,308,1,22,804.13,22.37,0,1,0,1,0,56,0,13.47,41.07,2,174.53,1,0,0,3
rain_damage,BTM_Layout,2,1,185,1,22,2946.82,275.16,1,3,1,0,1,89,0,39.15,28.17,1,0.12,0,1,4,0
poor_aqi,BTM_Layout,12,0,275,0,28,522.32,24.13,0,1,0,1,0,170,0,8.28,34.56,0,267.84,1,0,3,0
extreme_heat,Whitefield,1,1,26,1,33,1019.43,16.12,0,1,0,1,0,114,0,9.02,31.35,2,297.54,1,0,0,7
natural_disaster,BTM_Layout,23,4,521,2,23,8041.96,24.04,0,1,0,1,0,35,0,11.87,30.17,3,264.26,1,0,2,0
natural_disaster,Hebbal,1,2,642,2,18,5322.1,0.23,0,1,0,0,1,112,0,12.0,28.2,3,425.59,0,1,2,2
flood,Indiranagar,22,5,643,0,26,2050.63,9.78,0,1,0,1,0,46,0,19.33,30.64,4,104.08,1,0,1,3
flood,Indiranagar,20,0,183,0,36,5920.64,22.78,0,1,0,1,0,44,0,33.96,29.45,1,382.28,1,0,1,3
extreme_heat,BTM_Layout,21,4,229,1,29,788.17,23.03,0,1,0,1,0,66,0,14.38,25.17,1,226.87,1,0,0,0
rain_damage,Indiranagar,14,3,103,1,31,1428.66,194.12,1,2,0,0,1,101,0,42.6,20.41,9,501.79,0,1,4,3
flood,Hebbal,11,0,196,2,31,2679.35,5.92,0,2,0,1,0,37,0,31.71,29.8,3,47.44,0,0,1,2
poor_aqi,Whitefield,20,6,130,3,38,522.64,12.35,0,1,0,1,0,92,0,4.78,23.86,2,117.79,1,0,3,7
poor_aqi,Marathahalli,19,1,69,1,27,533.74,118.69,1,3,1,1,0,139,1,7.18,29.77,1,1.32,1,1,3,6
rain_damage,Indiranagar,19,2,205,1,39,2096.97,4.96,0,1,0,1,0,70,0,24.08,21.64,5,75.32,1,0,4,3
extreme_heat,Koramangala,2,4,29,2,22,659.41,18.1,0,1,0,1,0,90,0,9.79,29.09,0,125.34,1,0,0,5
rain_damage,BTM_Layout,1,1,307,0,27,1030.57,17.47,0,1,0,1,0,84,0,57.05,36.03,5,276.93,1,0,4,0
extreme_heat,Hebbal,13,5,94,1,36,493.18,8.92,0,1,0,1,0,99,0,4.22,36.71,3,21.7,0,0,0,2
poor_aqi,Whitefield,2,2,206,2,36,597.13,4.99,0,1,0,1,0,90,1,0.17,22.76,1,332.91,1,0,3,7
rain_damage,Whitefield,19,0,45,2,29,1521.91,10.87,0,1,0,1,0,58,0,51.33,23.99,5,179.59,1,0,4,7
extreme_heat,Electronic_City,3,5,258,0,23,780.64,0.69,0,1,0,1,0,47,0,9.62,33.69,2,307.2,1,0,0,1
poor_aqi,Indiranagar,10,5,33,0,27,761.15,21.56,0,1,0,1,0,139,1,10.14,25.04,3,342.73,1,0,3,3
rain_damage,Electronic_City,21,0,13,0,26,1439.3,22.67,0,1,0,1,0,104,0,18.07,25.35,3,172.45,1,0,4,1
rain_damage,Whitefield,1,6,211,0,29,1669.07,95.6,1,1,0,0,1,41,0,18.44,30.99,7,421.74,0,1,4,7
natural_disaster,Koramangala,13,5,129,0,19,6817.88,23.44,0,1,0,1,0,95,0,2.7,28.53,1,75.99,1,0,2,5
flood,Koramangala,10,3,61,0,19,4538.0,22.08,0,1,0,1,0,32,0,72.65,22.2,1,51.52,1,0,1,5
natural_disaster,Koramangala,9,5,21,2,39,6032.55,0.47,0,1,0,1,0,110,0,12.76,21.43,2,172.51,1,0,2,5
extreme_heat,BTM_Layout,2,1,146,0,35,1044.89,1.49,0,1,0,1,0,102,0,2.63,36.68,3,364.39,1,0,0,0
rain_damage,Marathahalli,9,4,23,0,18,1828.78,22.57,0,1,0,1,0,85,0,46.95,26.32,6,219.71,1,0,4,6
poor_aqi,Electronic_City,9,2,458,0,18,871.22,15.69,0,1,0,1,0,168,0,6.06,22.41,2,97.63,1,0,3,1
natural_disaster,Indiranagar,7,5,350,0,24,3206.94,2.75,0,1,0,1,0,79,0,10.49,31.32,2,379.47,1,0,2,3
flood,Hebbal,12,6,215,2,37,3739.46,8.89,0,2,0,0,1,73,0,25.98,25.52,9,404.63,0,1,1,2
rain_damage,Marathahalli,13,2,137,0,27,1971.92,1.99,0,1,0,1,0,78,0,33.18,31.6,2,287.16,1,0,4,6
natural_disaster,Indiranagar,14,1,7,0,43,5422.23,289.69,1,4,1,0,1,115,0,12.88,30.0,11,422.7,0,1,2,3
flood,Electronic_City,10,0,398,1,27,3903.51,15.52,0,1,0,1,0,119,0,30.79,28.24,3,366.34,0,0,1,1
flood,Jayanagar,8,6,217,1,24,9460.55,120.9,1,1,0,0,1,77,0,38.19,22.82,1,1.84,1,1,1,4
rain_damage,Electronic_City,15,6,36,1,29,5861.15,6.16,0,4,1,0,1,80,0,61.4,30.96,2,551.34,1,1,4,1
poor_aqi,Koramangala,8,4,63,0,21,684.6,95.14,1,3,1,0,1,108,1,11.71,23.09,2,1.43,0,1,3,5
extreme_heat,BTM_Layout,0,3,344,1,32,612.51,0.27,0,1,0,0,1,49,0,9.64,30.52,4,32.47,1,0,0,0
poor_aqi,Koramangala,1,0,353,2,22,803.17,6.61,0,1,0,1,0,132,0,5.04,30.07,0,154.37,1,0,3,5
rain_damage,Indiranagar,9,5,44,1,30,5841.91,111.08,1,5,1,0,1,107,0,36.4,28.69,7,2.09,1,1,4,3
poor_aqi,Indiranagar,4,1,68,1,23,323.55,20.88,0,1,0,1,0,162,0,9.98,25.51,0,330.92,1,0,3,3
poor_aqi,Hebbal,15,4,144,0,23,387.01,8.44,0,1,0,1,0,127,1,12.49,19.97,2,281.04,0,0,3,2
flood,Whitefield,14,1,0,3,23,12417.15,114.96,1,5,1,0,1,109,0,36.39,30.69,1,2.4,1,1,1,7
rain_damage,Whitefield,2,3,106,3,32,1967.02,5.85,0,1,0,1,0,46,0,24.29,19.29,1,71.68,0,0,4,7
poor_aqi,Hebbal,5,3,47,0,29,586.59,1.55,0,1,0,1,0,147,0,5.3,39.68,6,183.62,0,0,3,2
flood,Jayanagar,21,4,41,1,25,2345.5,2.17,0,1,0,0,1,112,0,14.62,30.37,0,10.45,1,0,1,4
poor_aqi,BTM_Layout,23,1,444,0,32,800.37,2.79,0,2,0,1,0,189,0,1.46,24.04,2,353.58,0,0,3,0
natural_disaster,Marathahalli,20,6,13,0,27,4531.88,17.26,0,1,0,1,0,39,0,12.76,24.17,2,70.95,1,0,2,6
natural_disaster,Indiranagar,6,1,49,1,34,6528.67,14.48,0,1,0,1,0,71,0,2.95,18.37,2,21.87,1,0,2,3
natural_disaster,BTM_Layout,21,5,16,0,26,5556.47,24.3,0,1,0,1,0,77,0,1.02,28.26,2,182.42,0,0,2,0
natural_disaster,Electronic_City,3,0,322,0,20,7809.88,10.54,0,1,0,1,0,30,0,0.94,21.35,5,273.75,1,0,2,1
flood,Hebbal,16,2,28,0,18,3057.32,14.29,0,1,0,1,0,62,0,29.18,34.82,1,123.69,1,0,1,2
flood,Koramangala,0,3,354,3,35,3961.18,9.16,0,1,0,1,0,83,0,58.67,25.17,2,115.87,0,0,1,5
flood,Electronic_City,22,6,159,3,26,4295.94,9.16,0,1,0,1,0,105,0,14.41,25.55,3,322.2,0,0,1,1
rain_damage,Koramangala,15,6,45,2,24,1157.74,11.53,0,1,0,1,0,36,0,36.09,17.84,0,100.64,0,0,4,5
flood,Whitefield,19,5,187,1,33,4807.67,8.25,0,1,0,1,0,72,0,15.44,24.53,4,46.68,1,0,1,7
natural_disaster,Koramangala,23,5,258,1,36,4656.74,22.43,0,1,0,1,0,104,0,10.96,27.96,1,356.7,1,0,2,5
extreme_heat,BTM_Layout,19,6,14,3,42,1159.93,23.18,0,1,0,1,0,113,0,5.74,36.19,1,253.66,0,0,0,0
poor_aqi,BTM_Layout,15,5,100,3,35,665.99,17.39,0,1,0,1,0,62,1,12.42,37.97,3,175.98,1,0,3,0
flood,Koramangala,3,1,36,2,27,3728.67,226.4,1,1,0,0,1,85,0,33.25,26.82,1,1.5,1,1,1,5
poor_aqi,Hebbal,14,2,140,0,29,407.03,20.84,0,1,0,1,0,133,0,11.77,19.88,1,227.61,1,0,3,2
natural_disaster,Jayanagar,17,1,1,0,32,7805.67,6.67,0,1,0,1,0,88,0,11.35,32.37,1,66.08,1,0,2,4
flood,Electronic_City,1,1,146,1,18,2649.4,10.12,0,2,0,1,0,57,0,37.59,28.46,1,227.97,1,0,1,1
rain_damage,Jayanagar,18,4,50,1,36,1074.92,22.61,0,1,0,1,0,108,0,14.48,25.89,3,394.07,1,0,4,4
poor_aqi,Koramangala,14,0,171,0,29,752.19,21.19,0,1,0,1,0,77,1,8.36,28.64,4,262.98,1,0,3,5
natural_disaster,Hebbal,13,0,20,0,18,6651.33,3.99,0,1,0,1,0,58,0,8.46,33.86,4,19.04,0,0,2,2
natural_disaster,Hebbal,0,1,107,1,31,8561.93,7.0,0,1,0,1,0,31,0,13.86,21.31,0,96.05,1,0,2,2
rain_damage,Whitefield,7,2,190,0,33,1530.37,0.88,0,1,0,1,0,83,0,67.92,23.98,3,101.68,1,0,4,7
poor_aqi,Koramangala,0,4,11,1,29,886.19,1.43,0,1,0,1,0,121,0,11.61,23.97,6,60.52,1,0,3,5
poor_aqi,Hebbal,3,1,204,0,36,498.41,4.13,0,1,0,1,0,53,1,6.59,25.72,4,117.54,1,0,3,2
natural_disaster,Indiranagar,6,4,245,2,28,5594.78,88.75,1,5,1,0,1,54,0,5.01,29.09,9,443.18,0,1,2,3
poor_aqi,BTM_Layout,21,3,31,0,34,1620.18,11.43,0,1,0,0,1,131,1,11.35,21.88,0,2.67,1,1,3,0
rain_damage,BTM_Layout,6,5,77,3,31,1975.34,0.72,0,1,0,1,0,115,0,73.91,33.48,0,235.78,1,0,4,0
natural_disaster,Indiranagar,21,4,363,1,22,5324.08,0.17,0,1,0,1,0,91,0,10.53,26.38,3,371.04,1,0,2,3
extreme_heat,Koramangala,2,2,134,2,26,902.21,178.82,1,1,0,0,1,85,0,1.11,33.56,1,2.66,0,1,0,5
flood,BTM_Layout,9,4,242,2,36,3492.11,11.63,0,1,0,1,0,96,0,47.24,27.89,4,90.65,1,0,1,0
rain_damage,Jayanagar,11,6,35,0,32,1947.74,4.55,0,1,0,1,0,54,0,41.38,28.85,3,136.65,1,0,4,4
flood,Koramangala,12,6,114,1,31,4426.65,11.81,0,1,0,1,0,104,0,36.19,17.39,3,119.93,0,0,1,5
rain_damage,Marathahalli,22,2,499,2,19,5187.04,270.07,1,5,1,0,1,38,0,13.47,27.21,7,465.39,0,1,4,6
flood,Electronic_City,21,4,57,0,30,5304.85,5.21,0,1,0,1,0,53,0,64.32,31.7,2,384.66,1,0,1,1
poor_aqi,Indiranagar,16,1,378,1,25,598.0,7.28,0,1,0,1,0,109,1,2.18,27.11,2,379.36,1,0,3,3
extreme_heat,Electronic_City,3,6,139,3,25,687.2,20.23,0,1,0,1,0,111,0,0.8,38.25,0,193.82,1,0,0,1
natural_disaster,Koramangala,7,0,93,2,23,7239.54,17.09,0,1,0,1,0,75,0,1.89,22.22,2,10.13,1,0,2,5
flood,Hebbal,10,1,921,1,34,2540.66,7.5,0,1,0,1,0,111,0,58.47,21.04,4,28.33,1,0,1,2
poor_aqi,Koramangala,9,4,224,0,23,412.47,12.58,0,1,0,1,0,192,0,5.26,24.34,1,300.17,1,0,3,5
rain_damage,Indiranagar,1,5,112,0,36,1720.63,24.16,0,1,0,1,0,70,0,17.06,26.53,1,27.09,1,0,4,3
natural_disaster,Koramangala,8,4,279,1,28,3748.46,19.12,0,1,0,1,0,83,0,10.27,25.84,2,222.76,1,0,2,5
natural_disaster,Koramangala,14,0,190,1,35,8954.69,0.74,0,1,0,1,0,56,0,2.76,29.27,0,344.35,1,0,2,5
extreme_heat,Indiranagar,23,2,144,0,33,579.25,12.7,0,1,0,1,0,87,0,13.69,36.26,2,148.12,1,0,0,3
flood,Indiranagar,22,2,174,4,18,2901.21,12.67,0,1,0,1,0,90,0,35.86,18.57,4,29.4,1,0,1,3
extreme_heat,Indiranagar,9,5,254,0,35,714.36,223.77,1,1,0,0,1,70,0,14.4,45.13,3,2.23,0,1,0,3
flood,BTM_Layout,11,2,46,1,30,4696.55,201.36,1,2,0,0,1,89,0,59.74,31.38,3,410.62,0,1,1,0
flood,Marathahalli,2,4,80,3,30,4288.38,15.75,0,1,0,1,0,109,0,50.05,18.21,2,140.1,1,0,1,6
poor_aqi,Indiranagar,14,4,138,1,20,312.92,3.68,0,2,0,1,0,136,1,7.95,25.49,2,13.84,1,0,3,3
flood,BTM_Layout,15,4,71,2,27,8779.05,229.23,1,1,0,0,1,95,0,54.69,25.66,4,1.9,1,1,1,0
natural_disaster,Whitefield,12,2,122,3,22,4287.65,13.68,0,1,0,1,0,78,0,2.27,31.14,2,74.59,1,0,2,7
poor_aqi,BTM_Layout,6,5,97,0,29,401.46,20.15,0,1,0,1,0,121,1,6.29,16.42,0,54.65,1,0,3,0
poor_aqi,Marathahalli,0,0,138,1,28,566.43,19.73,0,1,0,1,0,142,0,1.18,26.83,2,353.74,1,0,3,6
flood,Jayanagar,10,6,244,1,27,5293.49,19.24,0,1,0,1,0,74,0,38.91,29.59,2,147.2,1,0,1,4
extreme_heat,Whitefield,6,6,55,0,29,637.81,9.58,0,1,0,1,0,49,0,1.51,18.5,4,54.83,1,0,0,7
poor_aqi,Jayanagar,22,6,106,2,22,518.99,24.48,0,1,0,1,0,138,0,14.5,20.45,0,329.32,1,0,3,4
poor_aqi,Koramangala,7,3,154,1,18,475.97,19.06,0,1,0,1,0,173,0,12.77,26.77,3,271.62,1,0,3,5
poor_aqi,Indiranagar,10,0,80,1,38,530.23,10.53,0,1,0,1,0,124,0,9.76,35.64,4,70.12,1,0,3,3
flood,BTM_Layout,9,1,341,0,25,3031.07,12.26,0,1,0,1,0,90,0,39.94,26.19,0,206.38,1,0,1,0
flood,Jayanagar,14,4,21,3,28,5871.09,23.01,0,1,0,1,0,70,0,14.37,18.4,2,399.84,1,0,1,4
rain_damage,Whitefield,23,5,186,1,33,1968.37,7.81,0,1,0,1,0,58,0,73.98,20.25,3,237.24,0,0,4,7
rain_damage,Hebbal,5,1,99,1,27,2101.82,12.75,0,1,0,0,1,75,0,29.16,33.24,5,306.32,1,0,4,2
rain_damage,Jayanagar,11,2,225,1,32,4988.59,213.4,1,4,1,0,1,45,0,55.27,23.94,12,404.58,0,1,4,4
poor_aqi,Marathahalli,22,4,46,0,39,712.46,21.86,0,1,0,1,0,140,0,6.55,24.54,3,296.45,1,0,3,6
poor_aqi,Hebbal,13,6,44,2,24,492.73,15.52,0,1,0,1,0,90,1,10.57,27.05,3,226.45,0,0,3,2
rain_damage,Hebbal,9,0,126,0,22,2028.05,21.02,0,1,0,0,1,91,0,32.05,21.2,0,70.36,1,0,4,2
poor_aqi,BTM_Layout,11,0,86,1,30,1263.18,156.25,1,1,0,0,1,70,1,14.09,30.86,9,0.8,0,1,3,0
poor_aqi,Hebbal,7,6,89,0,23,1389.15,1.44,0,2,0,1,0,95,1,14.78,22.73,0,1.85,0,1,3,2
natural_disaster,Whitefield,4,0,683,2,22,20954.72,279.37,1,2,0,0,1,78,0,11.61,24.34,10,0.74,1,1,2,7
rain_damage,Marathahalli,2,4,121,2,24,1108.85,16.41,0,1,0,1,0,46,0,21.91,26.04,1,209.86,1,0,4,6
extreme_heat,Jayanagar,4,1,91,5,27,451.46,8.04,0,1,0,1,0,67,0,6.96,38.43,2,81.71,1,0,0,4
natural_disaster,BTM_Layout,2,4,65,1,36,5451.93,1.87,0,1,0,1,0,58,0,1.83,25.28,2,97.03,1,0,2,0
natural_disaster,BTM_Layout,7,2,243,2,28,4961.23,2.15,0,1,0,1,0,106,0,13.13,30.12,1,244.35,1,0,2,0
poor_aqi,Jayanagar,12,0,14,0,31,644.47,2.69,0,2,0,0,1,57,1,0.84,33.88,2,472.34,1,1,3,4
extreme_heat,Hebbal,6,5,26,0,25,525.48,4.32,0,1,0,1,0,103,0,12.0,39.16,3,332.53,1,0,0,2
extreme_heat,BTM_Layout,0,6,127,2,28,982.41,22.13,0,1,0,1,0,59,0,10.4,31.96,0,328.81,1,0,0,0
extreme_heat,Marathahalli,15,6,22,0,34,1843.22,137.32,1,2,0,0,1,63,0,13.25,31.51,1,499.13,0,1,0,6
poor_aqi,Indiranagar,20,2,225,4,26,369.19,11.91,0,1,0,1,0,103,0,7.24,25.75,1,83.76,1,0,3,3
flood,Whitefield,17,3,39,1,25,13492.71,269.3,1,4,1,1,0,62,0,9.95,21.8,15,1.57,0,1,1,7
flood,Jayanagar,21,1,124,0,26,2035.24,13.28,0,2,0,1,0,76,0,77.32,19.34,6,148.28,1,0,1,4
